Using device: cuda
NVIDIA H200
Memory Usage:
Allocated: 0.0 GB
Cached:    0.0 GB
torch.Size([20075, 1, 14, 30]) torch.Size([20075, 1, 56, 120]) torch.Size([34675, 1, 14, 30]) torch.Size([34675, 1, 56, 120])
Epoch 270 | SR Loss: 4.33587 | Domain Loss: 0.53144 | Test Loss: 4.24555
Epoch 271 | SR Loss: 4.33786 | Domain Loss: 0.52989 | Test Loss: 4.69113
Epoch 272 | SR Loss: 4.38397 | Domain Loss: 0.52952 | Test Loss: 4.42219
Epoch 273 | SR Loss: 4.35545 | Domain Loss: 0.52816 | Test Loss: 4.32465
Epoch 274 | SR Loss: 4.35269 | Domain Loss: 0.52805 | Test Loss: 4.08718
Epoch 275 | SR Loss: 4.34493 | Domain Loss: 0.52466 | Test Loss: 3.96772
Epoch 276 | SR Loss: 4.34444 | Domain Loss: 0.52993 | Test Loss: 4.18945
Epoch 277 | SR Loss: 4.34971 | Domain Loss: 0.52620 | Test Loss: 4.05331
Epoch 278 | SR Loss: 4.33188 | Domain Loss: 0.52299 | Test Loss: 4.27473
Epoch 279 | SR Loss: 4.32360 | Domain Loss: 0.52444 | Test Loss: 3.98972
Epoch 280 | SR Loss: 4.27875 | Domain Loss: 0.52779 | Test Loss: 4.05132
Epoch 281 | SR Loss: 4.29913 | Domain Loss: 0.52481 | Test Loss: 4.26382
Epoch 282 | SR Loss: 4.34177 | Domain Loss: 0.52300 | Test Loss: 4.22388
Epoch 283 | SR Loss: 4.26584 | Domain Loss: 0.52016 | Test Loss: 4.06564
Epoch 284 | SR Loss: 4.26865 | Domain Loss: 0.52319 | Test Loss: 4.10224
Epoch 285 | SR Loss: 4.28098 | Domain Loss: 0.52127 | Test Loss: 4.05057
Epoch 286 | SR Loss: 4.33129 | Domain Loss: 0.52238 | Test Loss: 4.02002
Epoch 287 | SR Loss: 4.26856 | Domain Loss: 0.51726 | Test Loss: 4.24953
Epoch 288 | SR Loss: 4.28342 | Domain Loss: 0.52231 | Test Loss: 4.17286
Epoch 289 | SR Loss: 4.27849 | Domain Loss: 0.51778 | Test Loss: 4.10780
Epoch 290 | SR Loss: 4.27688 | Domain Loss: 0.51887 | Test Loss: 4.14252
Epoch 291 | SR Loss: 4.23705 | Domain Loss: 0.51630 | Test Loss: 4.00496
Epoch 292 | SR Loss: 4.27821 | Domain Loss: 0.51976 | Test Loss: 4.00802
Epoch 293 | SR Loss: 4.26776 | Domain Loss: 0.51758 | Test Loss: 4.51572
Epoch 294 | SR Loss: 4.21841 | Domain Loss: 0.51636 | Test Loss: 4.06015
Epoch 295 | SR Loss: 4.22253 | Domain Loss: 0.51505 | Test Loss: 4.10984
Epoch 296 | SR Loss: 4.21901 | Domain Loss: 0.51566 | Test Loss: 3.97738
Epoch 297 | SR Loss: 4.22739 | Domain Loss: 0.51557 | Test Loss: 4.53630
Epoch 298 | SR Loss: 4.21638 | Domain Loss: 0.51499 | Test Loss: 4.44719
Epoch 299 | SR Loss: 4.22307 | Domain Loss: 0.51515 | Test Loss: 4.01885
Epoch 300 | SR Loss: 4.22909 | Domain Loss: 0.51176 | Test Loss: 4.49820
Epoch 301 | SR Loss: 4.22851 | Domain Loss: 0.51234 | Test Loss: 4.01715
Epoch 302 | SR Loss: 4.21265 | Domain Loss: 0.51197 | Test Loss: 4.30376
Epoch 303 | SR Loss: 4.20807 | Domain Loss: 0.50948 | Test Loss: 4.03665
Epoch 304 | SR Loss: 4.17643 | Domain Loss: 0.51211 | Test Loss: 3.99208
Epoch 305 | SR Loss: 4.25162 | Domain Loss: 0.51151 | Test Loss: 4.12576
Epoch 306 | SR Loss: 4.19610 | Domain Loss: 0.50874 | Test Loss: 4.04491
Epoch 307 | SR Loss: 4.18624 | Domain Loss: 0.50867 | Test Loss: 3.97745
Epoch 308 | SR Loss: 4.15253 | Domain Loss: 0.50836 | Test Loss: 4.06017
Epoch 309 | SR Loss: 4.17158 | Domain Loss: 0.51100 | Test Loss: 4.04430
Epoch 310 | SR Loss: 4.18919 | Domain Loss: 0.50472 | Test Loss: 4.21127
Epoch 311 | SR Loss: 4.18072 | Domain Loss: 0.50594 | Test Loss: 3.95882
Epoch 312 | SR Loss: 4.17789 | Domain Loss: 0.50558 | Test Loss: 3.97802
Epoch 313 | SR Loss: 4.17264 | Domain Loss: 0.50551 | Test Loss: 4.15616
Epoch 314 | SR Loss: 4.17148 | Domain Loss: 0.50764 | Test Loss: 4.03774
Epoch 315 | SR Loss: 4.13718 | Domain Loss: 0.50863 | Test Loss: 4.25402
Epoch 316 | SR Loss: 4.14279 | Domain Loss: 0.50493 | Test Loss: 3.96725
Epoch 317 | SR Loss: 4.13331 | Domain Loss: 0.50370 | Test Loss: 4.26160
Epoch 318 | SR Loss: 4.15052 | Domain Loss: 0.50596 | Test Loss: 3.96189
Epoch 319 | SR Loss: 4.13853 | Domain Loss: 0.50244 | Test Loss: 3.94901
Epoch 320 | SR Loss: 4.14464 | Domain Loss: 0.50194 | Test Loss: 4.23507
Epoch 321 | SR Loss: 4.14321 | Domain Loss: 0.50297 | Test Loss: 4.11010
Epoch 322 | SR Loss: 4.13738 | Domain Loss: 0.50065 | Test Loss: 4.01223
Epoch 323 | SR Loss: 4.11738 | Domain Loss: 0.50099 | Test Loss: 4.28745
Epoch 324 | SR Loss: 4.11035 | Domain Loss: 0.49996 | Test Loss: 3.93510
Epoch 325 | SR Loss: 4.11077 | Domain Loss: 0.50078 | Test Loss: 4.11781
Epoch 326 | SR Loss: 4.11398 | Domain Loss: 0.50115 | Test Loss: 4.00162
Epoch 327 | SR Loss: 4.12266 | Domain Loss: 0.50061 | Test Loss: 4.02583
Epoch 328 | SR Loss: 4.09507 | Domain Loss: 0.49911 | Test Loss: 4.08465
Epoch 329 | SR Loss: 4.11463 | Domain Loss: 0.49653 | Test Loss: 3.97657
Epoch 330 | SR Loss: 4.09950 | Domain Loss: 0.49995 | Test Loss: 3.93308
Epoch 331 | SR Loss: 4.07964 | Domain Loss: 0.49919 | Test Loss: 4.18729
Epoch 332 | SR Loss: 4.09248 | Domain Loss: 0.49837 | Test Loss: 3.97936
Epoch 333 | SR Loss: 4.08182 | Domain Loss: 0.49736 | Test Loss: 4.14806
Epoch 334 | SR Loss: 4.08794 | Domain Loss: 0.49857 | Test Loss: 4.25389
Epoch 335 | SR Loss: 4.08659 | Domain Loss: 0.49836 | Test Loss: 3.97808
Epoch 336 | SR Loss: 4.06740 | Domain Loss: 0.49550 | Test Loss: 4.03674
Epoch 337 | SR Loss: 4.07304 | Domain Loss: 0.49798 | Test Loss: 4.04399
Epoch 338 | SR Loss: 4.06748 | Domain Loss: 0.49516 | Test Loss: 3.93364
Epoch 339 | SR Loss: 4.07148 | Domain Loss: 0.49420 | Test Loss: 3.99888
Epoch 340 | SR Loss: 4.04943 | Domain Loss: 0.49593 | Test Loss: 3.94513
Epoch 341 | SR Loss: 4.04992 | Domain Loss: 0.49316 | Test Loss: 4.05684
Epoch 342 | SR Loss: 4.05371 | Domain Loss: 0.49314 | Test Loss: 3.97858
Epoch 343 | SR Loss: 4.06369 | Domain Loss: 0.49488 | Test Loss: 3.92569
Epoch 344 | SR Loss: 4.04633 | Domain Loss: 0.49420 | Test Loss: 3.96464
Epoch 345 | SR Loss: 4.05169 | Domain Loss: 0.49321 | Test Loss: 4.01221
Epoch 346 | SR Loss: 4.04068 | Domain Loss: 0.49254 | Test Loss: 3.88795
Epoch 347 | SR Loss: 4.02876 | Domain Loss: 0.49162 | Test Loss: 3.92855
Epoch 348 | SR Loss: 4.03587 | Domain Loss: 0.49124 | Test Loss: 3.94718
Epoch 349 | SR Loss: 4.03577 | Domain Loss: 0.49315 | Test Loss: 4.18873
Epoch 350 | SR Loss: 4.03894 | Domain Loss: 0.49252 | Test Loss: 4.07587
Epoch 351 | SR Loss: 4.02833 | Domain Loss: 0.49122 | Test Loss: 4.04411
Epoch 352 | SR Loss: 4.02613 | Domain Loss: 0.49069 | Test Loss: 3.95992
Epoch 353 | SR Loss: 4.02593 | Domain Loss: 0.49035 | Test Loss: 4.01263
Epoch 354 | SR Loss: 4.02518 | Domain Loss: 0.48966 | Test Loss: 4.08351
Epoch 355 | SR Loss: 4.02431 | Domain Loss: 0.48955 | Test Loss: 4.15430
Epoch 356 | SR Loss: 4.01696 | Domain Loss: 0.48914 | Test Loss: 3.94181
Epoch 357 | SR Loss: 4.01479 | Domain Loss: 0.48952 | Test Loss: 4.02578
Epoch 358 | SR Loss: 4.00584 | Domain Loss: 0.49056 | Test Loss: 3.91102
Epoch 359 | SR Loss: 4.01861 | Domain Loss: 0.49058 | Test Loss: 3.92783
Epoch 360 | SR Loss: 4.00356 | Domain Loss: 0.48765 | Test Loss: 3.98345
Epoch 361 | SR Loss: 4.00880 | Domain Loss: 0.48675 | Test Loss: 4.13263
Epoch 362 | SR Loss: 4.00443 | Domain Loss: 0.48544 | Test Loss: 3.95471
Epoch 363 | SR Loss: 4.00232 | Domain Loss: 0.48739 | Test Loss: 3.95948
Epoch 364 | SR Loss: 3.99538 | Domain Loss: 0.48787 | Test Loss: 3.92502
Epoch 365 | SR Loss: 3.99752 | Domain Loss: 0.48632 | Test Loss: 3.96185
Epoch 366 | SR Loss: 3.99310 | Domain Loss: 0.48941 | Test Loss: 3.99085
Epoch 367 | SR Loss: 3.99288 | Domain Loss: 0.48720 | Test Loss: 3.95905
Epoch 368 | SR Loss: 3.99234 | Domain Loss: 0.48706 | Test Loss: 3.93596
Epoch 369 | SR Loss: 3.98611 | Domain Loss: 0.48683 | Test Loss: 3.94350
Epoch 370 | SR Loss: 3.98638 | Domain Loss: 0.48628 | Test Loss: 3.94351
Epoch 371 | SR Loss: 3.98168 | Domain Loss: 0.48653 | Test Loss: 3.91833
Epoch 372 | SR Loss: 3.98041 | Domain Loss: 0.48751 | Test Loss: 3.92462
Epoch 373 | SR Loss: 3.97992 | Domain Loss: 0.48619 | Test Loss: 3.96927
Epoch 374 | SR Loss: 3.97667 | Domain Loss: 0.48501 | Test Loss: 3.99009
Epoch 375 | SR Loss: 3.97405 | Domain Loss: 0.48621 | Test Loss: 3.93619
Epoch 376 | SR Loss: 3.97504 | Domain Loss: 0.48559 | Test Loss: 3.91374
Epoch 377 | SR Loss: 3.97353 | Domain Loss: 0.48516 | Test Loss: 3.96857
Epoch 378 | SR Loss: 3.97452 | Domain Loss: 0.48534 | Test Loss: 4.01006
Epoch 379 | SR Loss: 3.97167 | Domain Loss: 0.48473 | Test Loss: 3.93353
Epoch 380 | SR Loss: 3.96789 | Domain Loss: 0.48377 | Test Loss: 3.96534
Epoch 381 | SR Loss: 3.96847 | Domain Loss: 0.48507 | Test Loss: 3.93810
Epoch 382 | SR Loss: 3.96412 | Domain Loss: 0.48595 | Test Loss: 3.94188
Epoch 383 | SR Loss: 3.96344 | Domain Loss: 0.48430 | Test Loss: 3.92836
Epoch 384 | SR Loss: 3.96296 | Domain Loss: 0.48643 | Test Loss: 3.91794
Epoch 385 | SR Loss: 3.96313 | Domain Loss: 0.48417 | Test Loss: 3.92140
Epoch 386 | SR Loss: 3.96194 | Domain Loss: 0.48676 | Test Loss: 3.92752
Epoch 387 | SR Loss: 3.95876 | Domain Loss: 0.48557 | Test Loss: 3.91706
Epoch 388 | SR Loss: 3.96043 | Domain Loss: 0.48443 | Test Loss: 3.92371
Epoch 389 | SR Loss: 3.95726 | Domain Loss: 0.48508 | Test Loss: 3.93251
Epoch 390 | SR Loss: 3.95810 | Domain Loss: 0.48512 | Test Loss: 3.93901
Epoch 391 | SR Loss: 3.95716 | Domain Loss: 0.48517 | Test Loss: 3.91525
Epoch 392 | SR Loss: 3.95688 | Domain Loss: 0.48479 | Test Loss: 3.93740
Epoch 393 | SR Loss: 3.95608 | Domain Loss: 0.48380 | Test Loss: 3.93781
Epoch 394 | SR Loss: 3.95474 | Domain Loss: 0.48356 | Test Loss: 3.93792
Epoch 395 | SR Loss: 3.95487 | Domain Loss: 0.48241 | Test Loss: 3.93505
Epoch 396 | SR Loss: 3.95470 | Domain Loss: 0.48379 | Test Loss: 3.93169
Epoch 397 | SR Loss: 3.95389 | Domain Loss: 0.48217 | Test Loss: 3.92948
Epoch 398 | SR Loss: 3.95415 | Domain Loss: 0.48406 | Test Loss: 3.93303
Epoch 399 | SR Loss: 3.95374 | Domain Loss: 0.48438 | Test Loss: 3.93248
Final Test MSE: 3.9323956966400146
